v2		R*Id(M1)
0.000e+000	1.001000e-007
5.000e-001	2.500010e-002
1.000e+000	1.000001e-001
1.500e+000	2.250001e-001
2.000e+000	4.000001e-001
2.500e+000	6.250001e-001
3.000e+000	9.000001e-001
3.500e+000	1.225000e+000
4.000e+000	1.567761e+000
4.500e+000	1.844197e+000
5.000e+000	2.070994e+000
